Elapsed;Time;User Path;Virtual User ID;Parent;Element;Response time;Success;Population;Zone;CustumValue
153696;2020-10-06T19:16:39.412+02:00;"SearchAnimal";0-8;"Try";"Tr002_EnterStore";182;yes;"Searchers";"Default zone";""
153760;2020-10-06T19:16:39.476+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";1393;yes;"Searchers";"Default zone";""
153899;2020-10-06T19:16:39.615+02:00;"SearchAnimal";0-12;"Try";"Tr001_HomePage";1608;yes;"Searchers";"Default zone";""
154034;2020-10-06T19:16:39.750+02:00;"SearchAnimal";0-25;"Try";"Tr001_HomePage";374;yes;"Searchers";"Default zone";""
154066;2020-10-06T19:16:39.782+02:00;"SearchAnimal";0-21;"Try";"Tr004_SelectAnimal";80;yes;"Searchers";"Default zone";"AV-CB-01;200"
154148;2020-10-06T19:16:39.864+02:00;"SearchAnimal";0-11;"Try";"Tr004_SelectAnimal";73;yes;"Searchers";"Default zone";"K9-PO-02;200"
154246;2020-10-06T19:16:39.962+02:00;"BrowseForAnimals";0-46;"Try";"Tr001_HomePage";211;yes;"Browsers";"Default zone";""
154298;2020-10-06T19:16:40.014+02:00;"SearchAnimal";0-24;"Try";"Tr005_SeeDetails";44;yes;"Searchers";"Default zone";"EST-1;200"
154384;2020-10-06T19:16:40.100+02:00;"SearchAnimal";0-4;"Try";"Tr005_SeeDetails";40;yes;"Searchers";"Default zone";"EST-13;200"
154489;2020-10-06T19:16:40.205+02:00;"BrowseForAnimals";0-45;"Try";"Tr004_SelectProductID";87;yes;"Browsers";"Default zone";"FL-DLH-02;200"
154572;2020-10-06T19:16:40.288+02:00;"BrowseForAnimals";0-39;"Try";"Tr003_Browse";46;yes;"Browsers";"Default zone";"Fish;200"
154896;2020-10-06T19:16:40.612+02:00;"SearchAnimal";0-17;"Try";"Tr003_Search";81;yes;"Searchers";"Default zone";"Dalmation;200"
154907;2020-10-06T19:16:40.623+02:00;"BrowseForAnimals";0-40;"Try";"Tr001_HomePage";299;yes;"Browsers";"Default zone";""
155161;2020-10-06T19:16:40.877+02:00;"SearchAnimal";0-29;"Try";"Tr002_EnterStore";177;yes;"Searchers";"Default zone";""
155325;2020-10-06T19:16:41.041+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";72;yes;"Searchers";"Default zone";"Gorilla;200"
155478;2020-10-06T19:16:41.194+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";76;yes;"Searchers";"Default zone";"Pigeon;200"
155531;2020-10-06T19:16:41.247+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";204;yes;"Searchers";"Default zone";""
155682;2020-10-06T19:16:41.398+02:00;"SearchAnimal";0-27;"Try";"Tr001_HomePage";206;yes;"Searchers";"Default zone";""
155692;2020-10-06T19:16:41.408+02:00;"SearchAnimal";0-10;"Try";"Tr001_HomePage";212;yes;"Searchers";"Default zone";""
156024;2020-10-06T19:16:41.740+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";193;yes;"Searchers";"Default zone";""
156059;2020-10-06T19:16:41.775+02:00;"BrowseForAnimals";0-36;"Try";"Tr002_EnterStore";193;yes;"Browsers";"Default zone";""
156144;2020-10-06T19:16:41.860+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";87;yes;"Searchers";"Default zone";"Zebra;200"
156444;2020-10-06T19:16:42.160+02:00;"SearchAnimal";0-7;"Try";"Tr001_HomePage";299;yes;"Searchers";"Default zone";""
156756;2020-10-06T19:16:42.472+02:00;"SearchAnimal";0-24;"Try";"Tr006_BackHome";37;yes;"Searchers";"Default zone";""
156811;2020-10-06T19:16:42.527+02:00;"SearchAnimal";0-28;"Try";"Tr002_EnterStore";182;yes;"Searchers";"Default zone";""
156878;2020-10-06T19:16:42.594+02:00;"SearchAnimal";0-26;"Try";"Tr002_EnterStore";217;yes;"Searchers";"Default zone";""
157127;2020-10-06T19:16:42.843+02:00;"SearchAnimal";0-11;"Try";"Tr005_SeeDetails";36;yes;"Searchers";"Default zone";"EST-8;200"
157388;2020-10-06T19:16:43.104+02:00;"BrowseForAnimals";0-45;"Try";"Tr005_ViewAnimal";71;yes;"Browsers";"Default zone";"EST-17;200"
157472;2020-10-06T19:16:43.188+02:00;"SearchAnimal";0-8;"Try";"Tr003_Search";82;yes;"Searchers";"Default zone";"Cats;200"
157527;2020-10-06T19:16:43.243+02:00;"SearchAnimal";0-12;"Try";"Tr002_EnterStore";222;yes;"Searchers";"Default zone";""
157651;2020-10-06T19:16:43.367+02:00;"SearchAnimal";0-4;"Try";"Tr006_BackHome";38;yes;"Searchers";"Default zone";""
157750;2020-10-06T19:16:43.466+02:00;"SearchAnimal";0-17;"Try";"Tr004_SelectAnimal";71;yes;"Searchers";"Default zone";"K9-DL-01;200"
157765;2020-10-06T19:16:43.481+02:00;"BrowseForAnimals";0-39;"Try";"Tr004_SelectProductID";70;yes;"Browsers";"Default zone";"FI-FW-01;200"
157940;2020-10-06T19:16:43.656+02:00;"BrowseForAnimals";0-46;"Try";"Tr002_EnterStore";215;yes;"Browsers";"Default zone";""
158067;2020-10-06T19:16:43.783+02:00;"SearchAnimal";0-25;"Try";"Tr002_EnterStore";177;yes;"Searchers";"Default zone";""
158092;2020-10-06T19:16:43.808+02:00;"SearchAnimal";0-21;"Try";"Tr005_SeeDetails";39;yes;"Searchers";"Default zone";"EST-18;200"
158454;2020-10-06T19:16:44.170+02:00;"SearchAnimal";0-10;"Try";"Tr002_EnterStore";202;yes;"Searchers";"Default zone";""
158570;2020-10-06T19:16:44.286+02:00;"BrowseForAnimals";0-40;"Try";"Tr002_EnterStore";182;yes;"Browsers";"Default zone";""
158814;2020-10-06T19:16:44.530+02:00;"SearchAnimal";0-29;"Try";"Tr003_Search";81;yes;"Searchers";"Default zone";"Monkey;200"
158925;2020-10-06T19:16:44.641+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";190;yes;"Searchers";"Default zone";""
158997;2020-10-06T19:16:44.713+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";183;yes;"Searchers";"Default zone";""
159032;2020-10-06T19:16:44.748+02:00;"SearchAnimal";0-29;"Try";"Tr001_HomePage";217;yes;"Searchers";"Default zone";""
159397;2020-10-06T19:16:45.113+02:00;"BrowseForAnimals";0-36;"Try";"Tr003_Browse";57;yes;"Browsers";"Default zone";"Dogs;200"
159694;2020-10-06T19:16:45.410+02:00;"SearchAnimal";0-27;"Try";"Tr002_EnterStore";183;yes;"Searchers";"Default zone";""
159720;2020-10-06T19:16:45.436+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";82;yes;"Searchers";"Default zone";"Tiger;200"
159781;2020-10-06T19:16:45.497+02:00;"SearchAnimal";0-8;"Try";"Tr004_SelectAnimal";80;yes;"Searchers";"Default zone";"FL-DLH-02;200"
159860;2020-10-06T19:16:45.576+02:00;"SearchAnimal";0-11;"Try";"Tr006_BackHome";39;yes;"Searchers";"Default zone";""
159882;2020-10-06T19:16:45.598+02:00;"SearchAnimal";0-28;"Try";"Tr003_Search";75;yes;"Searchers";"Default zone";"Fish;200"
159982;2020-10-06T19:16:45.698+02:00;"SearchAnimal";0-17;"Try";"Tr005_SeeDetails";39;yes;"Searchers";"Default zone";"EST-9;200"
160041;2020-10-06T19:16:45.757+02:00;"SearchAnimal";0-26;"Try";"Tr003_Search";90;yes;"Searchers";"Default zone";"Reptiles;200"
160434;2020-10-06T19:16:46.150+02:00;"BrowseForAnimals";0-39;"Try";"Tr005_ViewAnimal";81;yes;"Browsers";"Default zone";"EST-4;200"
161163;2020-10-06T19:16:46.879+02:00;"BrowseForAnimals";0-45;"Try";"Tr006_BackHome";34;yes;"Browsers";"Default zone";""
161200;2020-10-06T19:16:46.916+02:00;"SearchAnimal";0-12;"Try";"Tr003_Search";73;yes;"Searchers";"Default zone";"Snake;200"
161212;2020-10-06T19:16:46.928+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";78;yes;"Searchers";"Default zone";"Dog;200"
161452;2020-10-06T19:16:47.168+02:00;"BrowseForAnimals";0-46;"Try";"Tr003_Browse";40;yes;"Browsers";"Default zone";"Reptiles;200"
161713;2020-10-06T19:16:47.429+02:00;"SearchAnimal";0-25;"Try";"Tr003_Search";80;yes;"Searchers";"Default zone";"Lion;200"
161758;2020-10-06T19:16:47.474+02:00;"SearchAnimal";0-21;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
161895;2020-10-06T19:16:47.611+02:00;"BrowseForAnimals";0-40;"Try";"Tr003_Browse";39;yes;"Browsers";"Default zone";"Birds;200"
161915;2020-10-06T19:16:47.631+02:00;"SearchAnimal";0-25;"Try";"Tr001_HomePage";200;yes;"Searchers";"Default zone";""
161960;2020-10-06T19:16:47.676+02:00;"SearchAnimal";0-29;"Try";"Tr002_EnterStore";178;yes;"Searchers";"Default zone";""
162117;2020-10-06T19:16:47.833+02:00;"SearchAnimal";0-26;"Try";"Tr004_SelectAnimal";68;yes;"Searchers";"Default zone";"RP-LI-02;200"
162170;2020-10-06T19:16:47.886+02:00;"SearchAnimal";0-28;"Try";"Tr004_SelectAnimal";71;yes;"Searchers";"Default zone";"FI-FW-01;200"
162329;2020-10-06T19:16:48.045+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";73;yes;"Searchers";"Default zone";"Bird;200"
162441;2020-10-06T19:16:48.157+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";80;yes;"Searchers";"Default zone";"Koi;200"
162555;2020-10-06T19:16:48.271+02:00;"SearchAnimal";0-8;"Try";"Tr005_SeeDetails";36;yes;"Searchers";"Default zone";"EST-17;200"
162574;2020-10-06T19:16:48.290+02:00;"BrowseForAnimals";0-36;"Try";"Tr004_SelectProductID";77;yes;"Browsers";"Default zone";"K9-BD-01;200"
162967;2020-10-06T19:16:48.683+02:00;"SearchAnimal";0-17;"Try";"Tr006_BackHome";51;yes;"Searchers";"Default zone";""
163292;2020-10-06T19:16:49.008+02:00;"SearchAnimal";0-5;"Try";"Tr004_SelectAnimal";77;yes;"Searchers";"Default zone";"FI-SW-02;200"
163459;2020-10-06T19:16:49.175+02:00;"SearchAnimal";0-27;"Try";"Tr003_Search";76;yes;"Searchers";"Default zone";"Goldfish;200"
163581;2020-10-06T19:16:49.297+02:00;"BrowseForAnimals";0-39;"Try";"Tr006_BackHome";34;yes;"Browsers";"Default zone";""
163786;2020-10-06T19:16:49.502+02:00;"SearchAnimal";0-12;"Try";"Tr004_SelectAnimal";72;yes;"Searchers";"Default zone";"RP-SN-01;200"
163924;2020-10-06T19:16:49.640+02:00;"BrowseForAnimals";0-46;"Try";"Tr004_SelectProductID";75;yes;"Browsers";"Default zone";"RP-LI-02;200"
164219;2020-10-06T19:16:49.935+02:00;"BrowseForAnimals";0-40;"Try";"Tr004_SelectProductID";73;yes;"Browsers";"Default zone";"AV-CB-01;200"
164359;2020-10-06T19:16:50.075+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";70;yes;"Searchers";"Default zone";"K9-BD-01;200"
164536;2020-10-06T19:16:50.252+02:00;"SearchAnimal";0-9;"Try";"Tr004_SelectAnimal";71;yes;"Searchers";"Default zone";"FI-FW-01;200"
164537;2020-10-06T19:16:50.253+02:00;"SearchAnimal";0-28;"Try";"Tr005_SeeDetails";40;yes;"Searchers";"Default zone";"EST-4;200"
164601;2020-10-06T19:16:50.317+02:00;"SearchAnimal";0-0;"Try";"Tr001_HomePage";208;yes;"Searchers";"Default zone";""
164725;2020-10-06T19:16:50.441+02:00;"BrowseForAnimals";0-36;"Try";"Tr005_ViewAnimal";71;yes;"Browsers";"Default zone";"EST-6;200"
164975;2020-10-06T19:16:50.691+02:00;"SearchAnimal";0-26;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-13;200"
165306;2020-10-06T19:16:51.022+02:00;"SearchAnimal";0-29;"Try";"Tr003_Search";81;yes;"Searchers";"Default zone";"Tiger;200"
165329;2020-10-06T19:16:51.045+02:00;"SearchAnimal";0-25;"Try";"Tr002_EnterStore";179;yes;"Searchers";"Default zone";""
165660;2020-10-06T19:16:51.376+02:00;"SearchAnimal";0-5;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-3;200"
165716;2020-10-06T19:16:51.432+02:00;"SearchAnimal";0-8;"Try";"Tr006_BackHome";39;yes;"Searchers";"Default zone";""
166165;2020-10-06T19:16:51.881+02:00;"SearchAnimal";0-10;"Try";"Tr004_SelectAnimal";74;yes;"Searchers";"Default zone";"AV-CB-01;200"
166229;2020-10-06T19:16:51.945+02:00;"SearchAnimal";0-27;"Try";"Tr004_SelectAnimal";75;yes;"Searchers";"Default zone";"FI-FW-02;200"
166430;2020-10-06T19:16:52.146+02:00;"BrowseForAnimals";0-48;"Try";"Tr001_HomePage";253;yes;"Browsers";"Default zone";""
166466;2020-10-06T19:16:52.182+02:00;"SearchAnimal";0-12;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-12;200"
167166;2020-10-06T19:16:52.882+02:00;"SearchAnimal";0-26;"Try";"Tr006_BackHome";59;yes;"Searchers";"Default zone";""
167166;2020-10-06T19:16:52.882+02:00;"SearchAnimal";0-34;"Try";"Tr001_HomePage";543;yes;"Searchers";"Default zone";""
167166;2020-10-06T19:16:52.882+02:00;"SearchAnimal";0-31;"Try";"Tr001_HomePage";545;yes;"Searchers";"Default zone";""
167249;2020-10-06T19:16:52.965+02:00;"BrowseForAnimals";0-41;"Try";"Tr001_HomePage";514;yes;"Browsers";"Default zone";""
167420;2020-10-06T19:16:53.136+02:00;"SearchAnimal";0-28;"Try";"Tr006_BackHome";37;yes;"Searchers";"Default zone";""
167476;2020-10-06T19:16:53.192+02:00;"BrowseForAnimals";0-46;"Try";"Tr005_ViewAnimal";188;yes;"Browsers";"Default zone";"EST-13;200"
167585;2020-10-06T19:16:53.301+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";50;yes;"Searchers";"Default zone";"EST-6;200"
167756;2020-10-06T19:16:53.472+02:00;"BrowseForAnimals";0-40;"Try";"Tr005_ViewAnimal";201;yes;"Browsers";"Default zone";"EST-18;200"
167797;2020-10-06T19:16:53.513+02:00;"SearchAnimal";0-9;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-5;200"
167993;2020-10-06T19:16:53.709+02:00;"SearchAnimal";0-25;"Try";"Tr003_Search";176;yes;"Searchers";"Default zone";"Orca;200"
168009;2020-10-06T19:16:53.725+02:00;"BrowseForAnimals";0-36;"Try";"Tr006_BackHome";37;yes;"Browsers";"Default zone";""
168227;2020-10-06T19:16:53.943+02:00;"SearchAnimal";0-25;"Try";"Tr001_HomePage";233;yes;"Searchers";"Default zone";""
168293;2020-10-06T19:16:54.009+02:00;"SearchAnimal";0-0;"Try";"Tr002_EnterStore";191;yes;"Searchers";"Default zone";""
168537;2020-10-06T19:16:54.253+02:00;"SearchAnimal";0-29;"Try";"Tr004_SelectAnimal";69;yes;"Searchers";"Default zone";"FI-SW-02;200"
168966;2020-10-06T19:16:54.682+02:00;"BrowseForAnimals";0-42;"Try";"Tr001_HomePage";216;yes;"Browsers";"Default zone";""
169056;2020-10-06T19:16:54.772+02:00;"SearchAnimal";0-27;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-21;200"
169299;2020-10-06T19:16:55.015+02:00;"SearchAnimal";0-5;"Try";"Tr006_BackHome";44;yes;"Searchers";"Default zone";""
169484;2020-10-06T19:16:55.200+02:00;"SearchAnimal";0-30;"Try";"Tr001_HomePage";195;yes;"Searchers";"Default zone";""
169549;2020-10-06T19:16:55.265+02:00;"SearchAnimal";0-10;"Try";"Tr005_SeeDetails";51;yes;"Searchers";"Default zone";"EST-18;200"
169651;2020-10-06T19:16:55.367+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";35;yes;"Searchers";"Default zone";""
169948;2020-10-06T19:16:55.664+02:00;"BrowseForAnimals";0-46;"Try";"Tr006_BackHome";41;yes;"Browsers";"Default zone";""
169973;2020-10-06T19:16:55.689+02:00;"SearchAnimal";0-12;"Try";"Tr006_BackHome";40;yes;"Searchers";"Default zone";""
170023;2020-10-06T19:16:55.739+02:00;"SearchAnimal";0-34;"Try";"Tr002_EnterStore";202;yes;"Searchers";"Default zone";""
170076;2020-10-06T19:16:55.792+02:00;"BrowseForAnimals";0-48;"Try";"Tr002_EnterStore";183;yes;"Browsers";"Default zone";""
170190;2020-10-06T19:16:55.906+02:00;"BrowseForAnimals";0-40;"Try";"Tr006_BackHome";34;yes;"Browsers";"Default zone";""
170436;2020-10-06T19:16:56.152+02:00;"SearchAnimal";0-9;"Try";"Tr006_BackHome";37;yes;"Searchers";"Default zone";""
170510;2020-10-06T19:16:56.226+02:00;"BrowseForAnimals";0-43;"Try";"Tr001_HomePage";276;yes;"Browsers";"Default zone";""
170531;2020-10-06T19:16:56.247+02:00;"BrowseForAnimals";0-41;"Try";"Tr002_EnterStore";223;yes;"Browsers";"Default zone";""
170638;2020-10-06T19:16:56.354+02:00;"SearchAnimal";0-25;"Try";"Tr002_EnterStore";222;yes;"Searchers";"Default zone";""
171144;2020-10-06T19:16:56.860+02:00;"SearchAnimal";0-35;"Try";"Tr001_HomePage";188;yes;"Searchers";"Default zone";""
171213;2020-10-06T19:16:56.929+02:00;"SearchAnimal";0-31;"Try";"Tr002_EnterStore";203;yes;"Searchers";"Default zone";""
171509;2020-10-06T19:16:57.225+02:00;"SearchAnimal";0-29;"Try";"Tr005_SeeDetails";39;yes;"Searchers";"Default zone";"EST-3;200"
171848;2020-10-06T19:16:57.564+02:00;"SearchAnimal";0-0;"Try";"Tr003_Search";84;yes;"Searchers";"Default zone";"Shark ;200"
171872;2020-10-06T19:16:57.588+02:00;"BrowseForAnimals";0-42;"Try";"Tr002_EnterStore";178;yes;"Browsers";"Default zone";""
171980;2020-10-06T19:16:57.696+02:00;"BrowseForAnimals";0-47;"Try";"Tr001_HomePage";214;yes;"Browsers";"Default zone";""
171999;2020-10-06T19:16:57.715+02:00;"SearchAnimal";0-27;"Try";"Tr006_BackHome";34;yes;"Searchers";"Default zone";""
172084;2020-10-06T19:16:57.800+02:00;"SearchAnimal";0-30;"Try";"Tr002_EnterStore";176;yes;"Searchers";"Default zone";""
172250;2020-10-06T19:16:57.966+02:00;"SearchAnimal";0-13;"Try";"Tr001_HomePage";208;yes;"Searchers";"Default zone";""
172722;2020-10-06T19:16:58.438+02:00;"BrowseForAnimals";0-48;"Try";"Tr003_Browse";42;no;"Browsers";"Default zone";"Snakes;500"
172892;2020-10-06T19:16:58.608+02:00;"BrowseForAnimals";0-43;"Try";"Tr002_EnterStore";227;yes;"Browsers";"Default zone";""
172937;2020-10-06T19:16:58.653+02:00;"BrowseForAnimals";0-48;"Try";"Tr001_HomePage";214;yes;"Browsers";"Default zone";""
172976;2020-10-06T19:16:58.692+02:00;"SearchAnimal";0-10;"Try";"Tr006_BackHome";39;yes;"Searchers";"Default zone";""
173160;2020-10-06T19:16:58.876+02:00;"SearchAnimal";0-32;"Try";"Tr001_HomePage";205;yes;"Searchers";"Default zone";""
173226;2020-10-06T19:16:58.942+02:00;"SearchAnimal";0-25;"Try";"Tr003_Search";82;yes;"Searchers";"Default zone";"Angel;200"
173402;2020-10-06T19:16:59.118+02:00;"SearchAnimal";0-31;"Try";"Tr003_Search";71;yes;"Searchers";"Default zone";"Bee;200"
173459;2020-10-06T19:16:59.175+02:00;"SearchAnimal";0-14;"Try";"Tr001_HomePage";295;yes;"Searchers";"Default zone";""
173478;2020-10-06T19:16:59.194+02:00;"BrowseForAnimals";0-41;"Try";"Tr003_Browse";39;yes;"Browsers";"Default zone";"Cats;200"
173595;2020-10-06T19:16:59.311+02:00;"SearchAnimal";0-15;"Try";"Tr001_HomePage";302;yes;"Searchers";"Default zone";""
173618;2020-10-06T19:16:59.334+02:00;"SearchAnimal";0-34;"Try";"Tr003_Search";74;yes;"Searchers";"Default zone";"Iguana;200"
173725;2020-10-06T19:16:59.441+02:00;"BrowseForAnimals";0-38;"Try";"Tr001_HomePage";258;yes;"Browsers";"Default zone";""
173727;2020-10-06T19:16:59.443+02:00;"SearchAnimal";0-31;"Try";"Tr001_HomePage";324;yes;"Searchers";"Default zone";""
173963;2020-10-06T19:16:59.679+02:00;"BrowseForAnimals";0-42;"Try";"Tr003_Browse";37;yes;"Browsers";"Default zone";"Fish;200"
174522;2020-10-06T19:17:00.238+02:00;"SearchAnimal";0-13;"Try";"Tr002_EnterStore";172;yes;"Searchers";"Default zone";""
175276;2020-10-06T19:17:00.992+02:00;"SearchAnimal";0-35;"Try";"Tr002_EnterStore";233;yes;"Searchers";"Default zone";""
175287;2020-10-06T19:17:01.003+02:00;"SearchAnimal";0-0;"Try";"Tr004_SelectAnimal";77;yes;"Searchers";"Default zone";"FI-SW-02;200"
175320;2020-10-06T19:17:01.036+02:00;"SearchAnimal";0-29;"Try";"Tr006_BackHome";39;yes;"Searchers";"Default zone";""
175767;2020-10-06T19:17:01.483+02:00;"SearchAnimal";0-30;"Try";"Tr003_Search";110;yes;"Searchers";"Default zone";"Parrot;200"
175822;2020-10-06T19:17:01.538+02:00;"BrowseForAnimals";0-43;"Try";"Tr003_Browse";35;yes;"Browsers";"Default zone";"Dogs;200"
175892;2020-10-06T19:17:01.608+02:00;"SearchAnimal";0-15;"Try";"Tr002_EnterStore";177;yes;"Searchers";"Default zone";""
176043;2020-10-06T19:17:01.759+02:00;"SearchAnimal";0-32;"Try";"Tr002_EnterStore";177;yes;"Searchers";"Default zone";""
176101;2020-10-06T19:17:01.817+02:00;"BrowseForAnimals";0-47;"Try";"Tr002_EnterStore";179;yes;"Browsers";"Default zone";""
176102;2020-10-06T19:17:01.818+02:00;"BrowseForAnimals";0-44;"Try";"Tr001_HomePage";210;yes;"Browsers";"Default zone";""
176229;2020-10-06T19:17:01.945+02:00;"BrowseForAnimals";0-48;"Try";"Tr002_EnterStore";175;yes;"Browsers";"Default zone";""
176236;2020-10-06T19:17:01.952+02:00;"BrowseForAnimals";0-38;"Try";"Tr002_EnterStore";223;yes;"Browsers";"Default zone";""
176470;2020-10-06T19:17:02.186+02:00;"SearchAnimal";0-25;"Try";"Tr004_SelectAnimal";73;yes;"Searchers";"Default zone";"FI-SW-01;200"
176694;2020-10-06T19:17:02.410+02:00;"SearchAnimal";0-31;"Try";"Tr002_EnterStore";173;yes;"Searchers";"Default zone";""
176703;2020-10-06T19:17:02.419+02:00;"BrowseForAnimals";0-41;"Try";"Tr004_SelectProductID";74;yes;"Browsers";"Default zone";"FL-DLH-02;200"
176966;2020-10-06T19:17:02.682+02:00;"SearchAnimal";0-14;"Try";"Tr002_EnterStore";177;yes;"Searchers";"Default zone";""
177037;2020-10-06T19:17:02.753+02:00;"SearchAnimal";0-34;"Try";"Tr004_SelectAnimal";73;yes;"Searchers";"Default zone";"RP-LI-02;200"
177377;2020-10-06T19:17:03.093+02:00;"BrowseForAnimals";0-42;"Try";"Tr004_SelectProductID";69;yes;"Browsers";"Default zone";"FI-FW-01;200"
177658;2020-10-06T19:17:03.374+02:00;"SearchAnimal";0-13;"Try";"Tr003_Search";82;yes;"Searchers";"Default zone";"Tui;200"
177941;2020-10-06T19:17:03.657+02:00;"SearchAnimal";0-13;"Try";"Tr001_HomePage";281;yes;"Searchers";"Default zone";""
178063;2020-10-06T19:17:03.779+02:00;"SearchAnimal";0-0;"Try";"Tr005_SeeDetails";37;yes;"Searchers";"Default zone";"EST-3;200"
178120;2020-10-06T19:17:03.836+02:00;"BrowseForAnimals";0-37;"Try";"Tr001_HomePage";226;yes;"Browsers";"Default zone";""
178509;2020-10-06T19:17:04.225+02:00;"SearchAnimal";0-35;"Try";"Tr003_Search";78;yes;"Searchers";"Default zone";"Poodle;200"
178523;2020-10-06T19:17:04.239+02:00;"BrowseForAnimals";0-47;"Try";"Tr003_Browse";40;yes;"Browsers";"Default zone";"Reptiles;200"
178742;2020-10-06T19:17:04.458+02:00;"SearchAnimal";0-32;"Try";"Tr003_Search";85;yes;"Searchers";"Default zone";"Dalmation;200"
178959;2020-10-06T19:17:04.675+02:00;"BrowseForAnimals";0-49;"Try";"Tr001_HomePage";212;yes;"Browsers";"Default zone";""
179050;2020-10-06T19:17:04.766+02:00;"BrowseForAnimals";0-43;"Try";"Tr004_SelectProductID";73;yes;"Browsers";"Default zone";"K9-BD-01;200"
179138;2020-10-06T19:17:04.854+02:00;"SearchAnimal";0-31;"Try";"Tr003_Search";77;yes;"Searchers";"Default zone";"Gorilla;200"
179167;2020-10-06T19:17:04.883+02:00;"SearchAnimal";0-30;"Try";"Tr004_SelectAnimal";82;yes;"Searchers";"Default zone";"AV-CB-01;200"
179212;2020-10-06T19:17:04.928+02:00;"BrowseForAnimals";0-38;"Try";"Tr003_Browse";46;yes;"Browsers";"Default zone";"Birds;200"
179223;2020-10-06T19:17:04.939+02:00;"SearchAnimal";0-34;"Try";"Tr005_SeeDetails";38;yes;"Searchers";"Default zone";"EST-13;200"
179347;2020-10-06T19:17:05.063+02:00;"SearchAnimal";0-33;"Try";"Tr001_HomePage";200;yes;"Searchers";"Default zone";""
179347;2020-10-06T19:17:05.063+02:00;"SearchAnimal";0-31;"Try";"Tr001_HomePage";205;yes;"Searchers";"Default zone";""
179410;2020-10-06T19:17:05.126+02:00;"SearchAnimal";0-15;"Try";"Tr003_Search";74;yes;"Searchers";"Default zone";"Pigeon;200"
179473;2020-10-06T19:17:05.189+02:00;"SearchAnimal";0-25;"Try";"Tr005_SeeDetails";38;yes;"Searchers";"Default zone";"EST-1;200"
179627;2020-10-06T19:17:05.343+02:00;"SearchAnimal";0-15;"Try";"Tr001_HomePage";216;yes;"Searchers";"Default zone";""
179711;2020-10-06T19:17:05.427+02:00;"BrowseForAnimals";0-42;"Try";"Tr005_ViewAnimal";78;yes;"Browsers";"Default zone";"EST-5;200"
179795;2020-10-06T19:17:05.511+02:00;"BrowseForAnimals";0-44;"Try";"Tr002_EnterStore";170;yes;"Browsers";"Default zone";""
179859;2020-10-06T19:17:05.575+02:00;"BrowseForAnimals";0-48;"Try";"Tr003_Browse";38;no;"Browsers";"Default zone";"Snakes;500"
179918;2020-10-06T19:17:05.634+02:00;"BrowseForAnimals";0-41;"Try";"Tr005_ViewAnimal";72;yes;"Browsers";"Default zone";"EST-17;200"
180130;2020-10-06T19:17:05.846+02:00;"BrowseForAnimals";0-48;"Try";"Tr001_HomePage";268;yes;"Browsers";"Default zone";""
180704;2020-10-06T19:17:06.420+02:00;"SearchAnimal";0-14;"Try";"Tr003_Search";82;yes;"Searchers";"Default zone";"Zebra;200"
180954;2020-10-06T19:17:06.670+02:00;"SearchAnimal";0-14;"Try";"Tr001_HomePage";248;yes;"Searchers";"Default zone";""
181074;2020-10-06T19:17:06.790+02:00;"BrowseForAnimals";0-47;"Try";"Tr004_SelectProductID";73;yes;"Browsers";"Default zone";"RP-LI-02;200"
181279;2020-10-06T19:17:06.995+02:00;"SearchAnimal";0-0;"Try";"Tr006_BackHome";38;yes;"Searchers";"Default zone";""
181323;2020-10-06T19:17:07.039+02:00;"SearchAnimal";0-13;"Try";"Tr002_EnterStore";166;yes;"Searchers";"Default zone";""
181488;2020-10-06T19:17:07.204+02:00;"BrowseForAnimals";0-49;"Try";"Tr002_EnterStore";178;yes;"Browsers";"Default zone";""
181532;2020-10-06T19:17:07.248+02:00;"BrowseForAnimals";0-37;"Try";"Tr002_EnterStore";184;yes;"Browsers";"Default zone";""
181603;2020-10-06T19:17:07.319+02:00;"SearchAnimal";0-25;"Try";"Tr006_BackHome";40;yes;"Searchers";"Default zone";""
